Date,Max Temperature (°C),Min Temperature (°C),Mean Temperature (°C),Avg Relative Humidity (%),Avg Cloud Cover (%),Total Precipitation (mm),Max Wind Speed (m/s),Avg Wind Direction (°),Weather Code
1991-01-01,6.4,-4.4,3.1333333333333333,75.04166666666667,27.291666666666668,0.0,11.8,284.625,0
1991-01-02,6.9,-5.9,1.325,66.54166666666667,91.75,0.0,8.9,276.75,3
1991-01-03,9.5,2.6,5.941666666666666,80.75,39.708333333333336,0.0,7.7,271.8333333333333,1
1991-01-04,6.3,3.5,4.729166666666667,76.83333333333333,56.083333333333336,0.0,5.0,279.0416666666667,1
1991-01-05,5.4,-2.9,1.7625,64.33333333333333,36.375,0.0,12.1,284.2083333333333,0
1991-01-06,7.6,-0.6,3.6374999999999997,66.45833333333333,34.291666666666664,0.4,8.0,272.9166666666667,0
1991-01-07,6.4,2.6,4.404166666666667,85.66666666666667,63.833333333333336,3.0,5.2,254.29166666666666,1
1991-01-08,7.1,-2.0,1.7541666666666667,79.83333333333333,34.916666666666664,0.0,9.3,280.5416666666667,0
1991-01-09,6.5,-2.7,1.6291666666666667,72.125,58.541666666666664,0.0,4.3,263.0,1
1991-01-10,7.8,-3.2,2.6916666666666664,82.25,53.625,0.0,4.7,261.1666666666667,1
1991-01-11,9.0,0.7,4.495833333333334,86.75,44.5,0.0,5.2,276.6666666666667,1
1991-01-12,7.0,1.2,4.279166666666667,87.91666666666667,82.25,0.7000000000000001,4.2,300.625,3
1991-01-13,4.9,2.1,3.6750000000000003,91.70833333333333,99.625,13.8,3.4,153.125,73
1991-01-14,3.0,1.9,2.4458333333333333,95.29166666666667,100.0,33.2,5.9,246.625,73
1991-01-15,5.2,1.9,3.091666666666667,88.66666666666667,79.0,10.0,5.2,279.5833333333333,73
1991-01-16,1.6,-3.7,-0.8041666666666667,87.625,70.66666666666667,0.8,5.0,173.91666666666666,2
1991-01-17,2.1,-11.7,-4.808333333333334,63.208333333333336,22.333333333333332,0.0,7.0,292.7083333333333,0
1991-01-18,2.8,-4.9,-1.575,31.625,0.0,0.0,7.3,284.8333333333333,0
1991-01-19,1.8,-11.7,-4.7625,53.375,54.166666666666664,0.0,6.6,287.25,3
1991-01-20,5.3,-6.4,-0.6625,56.666666666666664,42.5,0.0,5.9,297.0833333333333,0
1991-01-21,3.3,-9.0,-3.5875,51.375,54.166666666666664,0.0,4.8,284.9583333333333,3
1991-01-22,1.8,-6.7,-1.4916666666666665,50.375,56.5,0.0,6.6,260.125,2
1991-01-23,3.4,-6.7,-2.4875000000000003,45.458333333333336,0.20833333333333334,0.0,7.0,287.2083333333333,0
1991-01-24,3.3,-5.4,-1.8166666666666667,35.333333333333336,16.208333333333332,0.0,7.3,284.5,0
1991-01-25,4.5,-3.5,0.11249999999999999,31.833333333333332,0.0,0.0,6.2,288.4583333333333,0
1991-01-26,4.8,-5.6,-1.0625,43.416666666666664,22.083333333333332,0.0,5.5,286.5833333333333,0
1991-01-27,5.5,-6.6,-0.8250000000000001,44.333333333333336,9.333333333333334,0.0,5.2,287.9166666666667,0
1991-01-28,4.6,-2.1,0.7000000000000001,45.5,7.166666666666667,0.0,5.2,293.625,0
1991-01-29,6.0,-9.4,-3.4499999999999997,57.75,1.2916666666666667,0.0,7.7,285.4583333333333,0
1991-01-30,4.7,-8.3,-2.75,46.0,36.916666666666664,0.0,7.5,273.125,1
1991-01-31,0.6,-4.0,-1.8166666666666667,53.833333333333336,63.041666666666664,0.0,3.3,238.58333333333334,2
1991-02-01,-1.0,-5.2,-2.9250000000000003,73.41666666666667,48.416666666666664,0.0,3.6,191.20833333333334,71
1991-02-02,-0.4,-6.6,-3.4458333333333333,76.41666666666667,56.666666666666664,0.0,4.2,174.66666666666666,2
1991-02-03,1.0,-7.4,-3.9166666666666665,62.333333333333336,8.708333333333334,0.0,5.0,245.08333333333334,0
1991-02-04,2.5,-12.8,-5.841666666666666,68.79166666666667,13.458333333333334,0.0,5.2,253.08333333333334,0
1991-02-05,-0.7,-12.0,-6.141666666666667,71.375,19.916666666666668,2.0,6.7,190.83333333333334,0
1991-02-06,-5.7,-8.0,-6.8999999999999995,83.16666666666667,88.08333333333333,8.1,6.8,82.75,71
1991-02-07,-5.9,-10.5,-7.7875000000000005,76.45833333333333,75.375,5.7,5.8,167.66666666666666,71
1991-02-08,-0.5,-9.3,-5.1000000000000005,76.79166666666667,39.583333333333336,0.8,6.9,237.5,0
1991-02-09,0.2,-9.2,-3.775,78.20833333333333,77.29166666666667,4.1,5.9,203.20833333333334,71
1991-02-10,2.8,-4.5,-0.025000000000000022,76.79166666666667,48.875,4.3,9.7,223.5,73
1991-02-11,1.1,-10.5,-5.695833333333333,58.875,12.625,0.0,11.8,286.8333333333333,0
1991-02-12,-3.5,-11.6,-7.645833333333333,62.708333333333336,5.0,0.0,11.8,289.625,0
1991-02-13,-0.5,-13.9,-7.879166666666666,58.0,4.125,0.0,10.5,269.0,0
1991-02-14,0.1,-15.3,-8.529166666666667,58.541666666666664,1.625,0.0,9.9,277.4166666666667,0
1991-02-15,0.6,-16.3,-7.720833333333334,56.458333333333336,31.666666666666668,0.0,10.2,270.2083333333333,0
1991-02-16,6.4,-3.6,1.9625000000000001,68.75,44.666666666666664,0.2,8.8,277.4166666666667,71
1991-02-17,3.0,-3.7,0.8083333333333332,87.16666666666667,84.41666666666667,1.5,3.7,228.54166666666666,71
1991-02-18,4.9,-2.0,2.183333333333333,80.625,52.958333333333336,0.0,3.7,229.20833333333334,3
1991-02-19,6.8,-4.5,1.0833333333333333,79.95833333333333,16.125,0.0,5.2,232.16666666666666,0
1991-02-20,6.5,-5.5,1.125,78.54166666666667,50.75,0.0,5.7,226.91666666666666,3
1991-02-21,7.5,-4.8,1.1125,76.83333333333333,21.916666666666668,0.0,5.9,238.91666666666666,0
1991-02-22,11.2,-3.6,2.75,69.33333333333333,34.833333333333336,0.0,7.5,271.4583333333333,0
1991-02-23,12.3,-3.1,3.529166666666667,65.54166666666667,19.166666666666668,0.0,6.4,253.66666666666666,0
1991-02-24,15.1,0.2,6.1875,65.33333333333333,14.416666666666666,0.0,5.9,281.5416666666667,0
1991-02-25,16.2,1.2,7.375,63.041666666666664,8.75,0.0,5.2,272.25,0
1991-02-26,16.0,0.0,6.8625,66.16666666666667,36.5,0.0,5.5,265.125,1
1991-02-27,12.2,1.2,6.570833333333333,72.91666666666667,34.5,0.1,4.6,240.41666666666666,0
1991-02-28,6.7,4.5,5.7375,91.125,99.45833333333333,16.7,5.3,151.33333333333334,71
1991-03-01,5.6,4.5,5.041666666666667,95.5,99.95833333333333,19.8,4.8,103.08333333333333,73
1991-03-02,8.4,3.6,5.55,88.95833333333333,93.66666666666667,1.3,4.2,231.625,3
1991-03-03,9.2,5.4,7.3999999999999995,86.375,65.41666666666667,0.1,4.7,231.20833333333334,2
1991-03-04,8.6,5.1,6.791666666666667,92.58333333333333,99.08333333333333,2.3,3.7,237.58333333333334,3
1991-03-05,8.1,4.9,6.55,93.0,98.58333333333333,3.5,3.3,194.25,3
1991-03-06,7.3,6.0,6.641666666666667,96.45833333333333,100.0,19.9,3.8,164.95833333333334,73
1991-03-07,7.4,6.2,6.783333333333334,96.625,100.0,41.3,3.5,169.16666666666666,73
1991-03-08,7.5,6.4,6.7749999999999995,97.0,100.0,68.7,4.2,246.25,73
1991-03-09,8.5,5.9,7.0125,92.375,83.875,35.1,5.7,226.625,73
1991-03-10,12.8,2.1,7.095833333333334,73.5,36.333333333333336,0.0,7.4,239.875,0
1991-03-11,11.8,2.1,6.683333333333334,79.29166666666667,39.291666666666664,2.6,8.4,231.83333333333334,0
1991-03-12,9.5,2.3,6.154166666666666,88.04166666666667,62.5,3.4,5.1,216.70833333333334,2
1991-03-13,11.0,2.5,6.370833333333334,84.29166666666667,33.958333333333336,0.0,8.7,228.45833333333334,0
1991-03-14,11.5,0.8,6.458333333333333,84.0,37.166666666666664,0.0,7.2,231.29166666666666,1
1991-03-15,11.0,4.3,7.325,85.08333333333333,64.33333333333333,0.1,3.1,226.41666666666666,3
1991-03-16,12.2,0.6,6.791666666666667,77.70833333333333,3.9166666666666665,0.0,4.6,229.33333333333334,0
1991-03-17,8.5,3.2,6.191666666666666,86.33333333333333,87.04166666666667,3.4,5.0,212.25,3
1991-03-18,14.2,2.3,8.108333333333333,69.29166666666667,35.875,0.0,8.2,243.66666666666666,0
1991-03-19,15.0,1.6,8.533333333333333,63.833333333333336,85.70833333333333,0.0,9.8,250.79166666666666,3
1991-03-20,17.1,4.7,10.4125,72.54166666666667,85.70833333333333,0.0,5.8,248.375,3
1991-03-21,10.6,5.7,8.741666666666667,86.58333333333333,99.20833333333333,1.1,4.5,227.25,3
1991-03-22,12.6,7.5,9.570833333333333,81.54166666666667,67.125,4.0,6.8,248.29166666666666,51
1991-03-23,8.1,4.1,6.870833333333334,86.58333333333333,92.20833333333333,8.4,6.3,225.75,71
1991-03-24,9.2,6.5,7.816666666666666,93.66666666666667,99.875,26.5,5.6,301.5,71
1991-03-25,10.2,6.4,8.354166666666666,90.29166666666667,98.08333333333333,22.7,7.2,186.04166666666666,73
1991-03-26,9.6,5.4,7.454166666666667,88.0,94.625,3.2,6.0,206.16666666666666,3
1991-03-27,12.1,4.9,8.179166666666667,79.16666666666667,48.666666666666664,0.0,5.0,223.16666666666666,3
1991-03-28,9.1,2.4,6.4125000000000005,86.5,52.541666666666664,1.2,6.6,182.375,1
1991-03-29,5.5,2.2,4.0375000000000005,87.95833333333333,82.08333333333333,8.8,8.7,128.79166666666666,71
1991-03-30,9.2,0.8,5.291666666666667,76.75,22.666666666666668,0.0,6.4,216.0,0
1991-03-31,11.3,0.7,6.575,75.25,2.0,0.0,5.2,217.29166666666666,0
1991-04-01,12.3,1.8,7.2749999999999995,75.75,18.875,0.0,5.8,220.5,1
1991-04-02,13.9,1.8,8.35,76.41666666666667,29.791666666666668,0.0,5.3,219.66666666666666,0
1991-04-03,13.4,5.0,9.254166666666666,84.54166666666667,88.04166666666667,1.2,4.7,230.29166666666666,3
1991-04-04,10.5,6.6,8.466666666666667,89.66666666666667,81.45833333333333,4.6,3.6,239.5,51
1991-04-05,6.9,5.4,6.3125,92.41666666666667,99.95833333333333,18.3,6.9,177.91666666666666,73
1991-04-06,13.0,4.0,8.125,69.66666666666667,62.708333333333336,0.30000000000000004,7.0,234.83333333333334,1
1991-04-07,16.0,1.8,8.6625,65.625,15.958333333333334,0.0,9.9,255.54166666666666,0
1991-04-08,15.4,2.4,8.704166666666667,64.66666666666667,6.5,0.0,11.3,226.875,0
1991-04-09,15.2,1.3,8.608333333333333,76.91666666666667,11.583333333333334,0.0,5.6,222.91666666666666,0
1991-04-10,16.6,2.2,9.6625,76.41666666666667,6.458333333333333,0.0,4.9,230.20833333333334,0
1991-04-11,12.9,2.7,8.395833333333334,85.08333333333333,46.083333333333336,0.5,8.3,186.875,0
1991-04-12,11.9,7.2,9.379166666666666,89.875,85.95833333333333,1.5999999999999999,7.4,205.58333333333334,3
1991-04-13,12.4,6.1,9.041666666666666,85.04166666666667,42.166666666666664,0.5,5.6,207.41666666666666,1
1991-04-14,11.9,4.3,8.508333333333333,84.95833333333333,38.333333333333336,0.7000000000000001,5.9,205.125,1
1991-04-15,13.2,3.7,8.820833333333333,81.04166666666667,46.166666666666664,0.1,7.3,209.5,1
1991-04-16,17.0,4.0,10.299999999999999,67.70833333333333,16.875,0.0,9.1,229.54166666666666,0
1991-04-17,12.7,1.9,6.325,79.08333333333333,62.375,17.2,8.4,157.45833333333334,75
1991-04-18,7.4,1.2,3.908333333333333,72.125,88.875,5.9,6.3,189.75,3
1991-04-19,6.9,-2.3,2.875,52.625,36.833333333333336,0.2,9.9,239.91666666666666,0
1991-04-20,5.2,-0.6,2.475,70.83333333333333,94.58333333333333,1.8,5.8,225.29166666666666,3
1991-04-21,7.6,-5.0,3.0041666666666664,67.20833333333333,56.541666666666664,0.2,6.3,217.16666666666666,1
1991-04-22,7.3,-1.5,3.233333333333333,80.0,81.54166666666667,1.7000000000000002,5.9,213.20833333333334,71
1991-04-23,8.3,-0.2,4.241666666666666,65.70833333333333,43.083333333333336,1.0,9.1,249.33333333333334,2
1991-04-24,8.8,-4.1,3.3125,57.208333333333336,9.75,0.0,11.5,211.0,0
1991-04-25,5.9,-0.4,3.3041666666666667,81.0,84.625,2.2,4.8,151.54166666666666,3
1991-04-26,6.9,2.2,4.383333333333334,90.58333333333333,98.70833333333333,17.4,8.1,103.25,73
1991-04-27,10.5,1.3,6.295833333333333,78.33333333333333,63.375,0.1,5.2,222.45833333333334,3
1991-04-28,9.3,2.5,6.129166666666666,88.20833333333333,94.70833333333333,5.2,4.3,185.125,71
1991-04-29,14.9,2.0,8.354166666666666,69.70833333333333,20.5,0.3,7.2,231.75,0
1991-04-30,14.9,3.3,9.270833333333334,69.75,66.79166666666667,0.1,9.9,233.79166666666666,3
1991-05-01,12.3,7.4,9.504166666666666,89.29166666666667,69.95833333333333,8.9,5.7,207.20833333333334,1
1991-05-02,8.9,6.8,7.720833333333334,96.0,100.0,31.0,4.1,168.375,73
1991-05-03,10.4,5.9,8.304166666666667,88.08333333333333,99.91666666666667,14.8,4.5,198.83333333333334,71
1991-05-04,7.1,2.4,4.7124999999999995,81.625,76.33333333333333,10.0,8.0,248.41666666666666,73
1991-05-05,6.5,-0.4,3.5500000000000003,78.66666666666667,70.875,2.9,4.7,182.625,71
1991-05-06,7.7,-1.2,4.341666666666667,78.66666666666667,80.95833333333333,2.2,5.8,217.25,2
1991-05-07,13.1,-1.4,6.4875,63.875,27.0,0.0,6.4,239.79166666666666,0
1991-05-08,11.6,0.3,6.683333333333334,76.41666666666667,59.791666666666664,3.0,5.7,195.5,1
1991-05-09,9.5,6.1,7.583333333333333,91.16666666666667,98.625,15.8,6.5,125.33333333333333,73
1991-05-10,9.4,4.6,7.470833333333334,92.41666666666667,93.20833333333333,17.0,7.1,186.0,73
1991-05-11,13.1,2.5,8.254166666666666,78.625,84.66666666666667,2.5,7.4,231.125,3
1991-05-12,16.3,4.9,10.783333333333333,65.79166666666667,75.125,0.0,7.9,219.75,3
1991-05-13,14.9,3.2,10.1625,73.83333333333333,27.875,0.0,8.1,192.75,1
1991-05-14,17.8,3.8,11.6,71.70833333333333,40.833333333333336,0.0,5.0,214.83333333333334,1
1991-05-15,17.8,7.1,12.3375,66.41666666666667,72.54166666666667,3.1,8.8,263.8333333333333,3
1991-05-16,11.5,5.6,8.620833333333334,67.54166666666667,30.0,5.0,6.5,201.66666666666666,51
1991-05-17,12.9,1.3,8.029166666666667,56.958333333333336,19.125,0.4,8.4,185.95833333333334,0
1991-05-18,16.0,2.3,9.9375,55.166666666666664,40.75,0.0,9.4,214.125,1
1991-05-19,15.7,3.0,10.658333333333333,61.0,16.333333333333332,0.4,7.6,203.875,0
1991-05-20,16.3,4.5,11.366666666666667,70.04166666666667,48.583333333333336,0.0,8.7,200.66666666666666,1
1991-05-21,22.1,4.1,14.633333333333333,68.375,0.9583333333333334,0.0,6.3,211.33333333333334,0
1991-05-22,24.3,6.5,16.5625,68.375,24.25,0.0,5.7,211.79166666666666,0
1991-05-23,23.6,10.3,17.158333333333335,66.875,54.916666666666664,0.2,11.7,207.20833333333334,1
1991-05-24,16.5,10.7,13.65,77.75,72.08333333333333,3.4,8.4,157.08333333333334,51
1991-05-25,17.5,9.2,12.854166666666666,78.375,53.833333333333336,2.9,7.0,122.45833333333333,0
1991-05-26,20.0,5.7,14.2125,68.04166666666667,29.833333333333332,0.2,6.0,205.20833333333334,0
1991-05-27,18.0,6.5,13.520833333333334,79.08333333333333,60.666666666666664,2.6,8.3,160.70833333333334,2
1991-05-28,20.5,10.9,15.341666666666667,80.04166666666667,54.75,1.4,6.1,181.04166666666666,1
1991-05-29,19.1,9.2,14.395833333333334,83.83333333333333,50.916666666666664,8.2,6.4,201.125,51
1991-05-30,18.4,8.6,13.299999999999999,90.29166666666667,66.29166666666667,6.1,5.5,194.70833333333334,51
1991-05-31,20.5,7.9,14.883333333333333,73.66666666666667,26.125,0.1,7.9,199.08333333333334,0
1991-06-01,21.1,7.9,15.758333333333333,66.66666666666667,37.916666666666664,0.3,6.9,187.66666666666666,0
1991-06-02,20.1,9.7,15.6625,72.625,69.29166666666667,0.2,7.5,192.75,3
1991-06-03,19.9,11.4,15.866666666666667,71.58333333333333,69.54166666666667,8.4,5.4,217.0,51
1991-06-04,19.5,12.0,15.508333333333333,63.5,78.16666666666667,1.3,8.5,226.16666666666666,3
1991-06-05,18.9,9.5,14.1625,72.0,80.54166666666667,2.0,9.2,170.58333333333334,3
1991-06-06,15.2,11.8,13.112499999999999,88.58333333333333,81.33333333333333,6.2,4.1,145.33333333333334,53
1991-06-07,14.0,10.2,12.270833333333334,83.375,88.83333333333333,2.6,4.7,186.25,3
1991-06-08,21.1,11.7,16.083333333333332,67.25,28.916666666666668,1.2,8.9,276.3333333333333,0
1991-06-09,24.5,9.0,17.654166666666665,67.625,26.166666666666668,0.0,8.9,186.79166666666666,1
1991-06-10,23.3,13.9,18.616666666666667,72.41666666666667,69.58333333333333,0.8,4.5,215.125,2
1991-06-11,22.8,12.8,18.170833333333334,70.45833333333333,57.541666666666664,0.2,7.0,206.33333333333334,3
1991-06-12,23.1,12.2,18.183333333333334,83.25,66.33333333333333,0.0,8.6,176.83333333333334,2
1991-06-13,25.3,14.6,20.166666666666668,72.16666666666667,41.708333333333336,0.4,7.1,196.79166666666666,1
1991-06-14,25.2,16.6,20.633333333333333,69.25,49.125,0.30000000000000004,7.8,191.54166666666666,1
1991-06-15,23.6,16.2,20.120833333333334,77.125,31.958333333333332,1.6,6.3,181.33333333333334,0
1991-06-16,19.7,17.7,18.595833333333335,89.375,93.58333333333333,13.2,5.4,184.75,51
1991-06-17,18.1,11.5,16.333333333333332,78.0,60.541666666666664,9.8,9.0,215.04166666666666,0
1991-06-18,18.6,7.7,13.791666666666666,56.583333333333336,28.125,1.7000000000000002,8.8,212.29166666666666,0
1991-06-19,19.2,6.0,13.987499999999999,59.75,24.375,0.2,8.7,173.25,0
1991-06-20,17.2,10.7,14.420833333333334,75.04166666666667,81.79166666666667,0.0,6.4,182.33333333333334,3
1991-06-21,21.9,12.4,17.695833333333333,78.83333333333333,41.333333333333336,0.0,7.0,173.58333333333334,1
1991-06-22,22.5,12.9,18.879166666666666,81.75,48.458333333333336,1.0999999999999999,6.2,192.25,2
1991-06-23,26.4,13.4,20.816666666666666,76.70833333333333,46.458333333333336,2.4,7.9,197.75,1
1991-06-24,27.7,15.2,22.59166666666667,68.75,31.625,0.0,6.0,203.625,0
1991-06-25,28.2,15.7,22.829166666666666,67.33333333333333,61.666666666666664,0.0,10.2,200.08333333333334,2
1991-06-26,27.6,16.1,22.645833333333332,70.83333333333333,36.541666666666664,0.6000000000000001,8.2,210.125,0
1991-06-27,24.5,14.1,20.095833333333335,60.125,38.75,0.7000000000000001,12.6,268.75,0
1991-06-28,20.2,10.2,15.741666666666667,52.041666666666664,12.166666666666666,0.30000000000000004,9.4,273.2083333333333,0
1991-06-29,21.2,8.6,15.858333333333334,52.875,8.333333333333334,0.7,8.3,190.91666666666666,0
1991-06-30,22.7,9.3,17.508333333333333,56.75,1.2916666666666667,0.0,8.4,187.45833333333334,0
1991-07-01,24.5,11.9,19.462500000000002,63.958333333333336,31.25,0.0,8.2,174.08333333333334,0
1991-07-02,26.1,15.0,21.020833333333332,67.54166666666667,52.541666666666664,1.9000000000000001,7.0,198.83333333333334,1
1991-07-03,27.0,15.4,22.2,57.208333333333336,19.5,0.0,6.1,183.83333333333334,0
1991-07-04,28.7,16.0,23.4375,50.583333333333336,18.791666666666668,0.0,7.3,193.25,0
1991-07-05,30.3,15.5,24.2,55.291666666666664,6.875,0.0,7.3,188.04166666666666,0
1991-07-06,29.7,18.2,24.183333333333334,63.375,18.041666666666668,5.1,5.1,201.41666666666666,0
1991-07-07,26.6,19.0,23.166666666666668,71.5,42.333333333333336,3.9,7.6,208.41666666666666,51
1991-07-08,27.6,16.4,22.358333333333334,75.0,51.708333333333336,5.0,5.5,199.54166666666666,1
1991-07-09,25.2,17.2,21.920833333333334,78.79166666666667,81.95833333333333,5.7,4.8,224.08333333333334,3
1991-07-10,25.4,16.8,21.233333333333334,82.95833333333333,58.625,1.8,6.6,187.08333333333334,2
1991-07-11,27.0,17.2,22.625,79.66666666666667,46.208333333333336,2.3000000000000003,6.8,202.45833333333334,2
1991-07-12,29.3,16.7,23.770833333333332,74.91666666666667,50.0,6.8999999999999995,7.0,209.70833333333334,1
1991-07-13,29.1,16.4,24.02916666666667,69.875,51.958333333333336,1.9,7.9,209.91666666666666,2
1991-07-14,25.7,17.6,22.1875,65.125,28.875,1.4000000000000001,8.0,267.2083333333333,0
1991-07-15,28.1,13.1,21.895833333333332,59.625,0.5416666666666666,0.0,8.9,214.375,0
1991-07-16,27.0,15.2,22.6375,70.08333333333333,17.125,1.6,7.2,174.54166666666666,0
1991-07-17,25.2,17.0,21.958333333333332,68.75,48.208333333333336,2.4000000000000004,4.6,212.95833333333334,51
1991-07-18,27.6,14.4,22.55,64.20833333333333,17.458333333333332,0.0,8.5,196.5,0
1991-07-19,28.3,16.5,23.370833333333334,72.95833333333333,28.125,1.2000000000000002,7.0,172.16666666666666,0
1991-07-20,29.9,18.0,24.620833333333334,66.41666666666667,35.958333333333336,0.5,7.0,200.16666666666666,1
1991-07-21,26.7,18.5,23.770833333333332,68.04166666666667,19.125,9.6,6.0,211.33333333333334,0
1991-07-22,25.2,16.1,21.516666666666666,81.625,39.666666666666664,5.8,9.4,201.375,51
1991-07-23,25.3,18.2,21.8625,83.33333333333333,63.75,10.1,5.8,204.08333333333334,2
1991-07-24,26.9,16.8,22.224999999999998,74.70833333333333,57.833333333333336,2.8,5.4,208.875,51
1991-07-25,25.6,17.7,21.354166666666668,58.583333333333336,6.791666666666667,0.9,7.2,257.0416666666667,0
1991-07-26,23.3,12.8,18.670833333333334,56.833333333333336,11.5,0.0,8.6,248.75,0
1991-07-27,23.9,11.9,19.041666666666668,58.291666666666664,15.958333333333334,0.0,8.6,199.66666666666666,0
1991-07-28,24.5,14.8,20.175,57.5,31.583333333333332,0.0,7.1,199.29166666666666,0
1991-07-29,26.7,13.6,21.229166666666668,60.166666666666664,14.958333333333334,0.0,7.4,188.5,0
1991-07-30,24.4,18.1,21.195833333333333,66.20833333333333,65.375,1.0,8.4,174.41666666666666,3
1991-07-31,20.9,16.3,18.758333333333333,79.25,77.20833333333333,11.7,5.8,205.45833333333334,51
1991-08-01,25.0,12.4,19.233333333333334,61.291666666666664,29.791666666666668,0.0,9.6,259.75,0
1991-08-02,27.4,12.4,20.849999999999998,58.958333333333336,3.2916666666666665,0.0,9.4,206.375,0
1991-08-03,28.4,13.9,22.233333333333334,57.916666666666664,9.75,0.0,9.8,212.08333333333334,0
1991-08-04,26.6,16.8,21.679166666666664,66.66666666666667,45.5,4.9,6.3,232.33333333333334,1
1991-08-05,27.7,15.3,22.3875,66.625,36.625,0.1,7.3,200.08333333333334,0
1991-08-06,28.5,17.3,23.608333333333334,66.54166666666667,39.5,0.0,7.4,201.125,0
1991-08-07,29.4,16.8,23.6875,73.54166666666667,17.75,0.7999999999999999,7.0,201.75,0
1991-08-08,25.3,18.0,21.537499999999998,81.125,61.75,18.1,5.2,219.95833333333334,2
1991-08-09,25.5,16.9,21.3125,73.625,77.33333333333333,0.1,5.0,193.41666666666666,2
1991-08-10,27.4,15.0,22.575,69.0,22.083333333333332,0.0,6.5,201.29166666666666,0
1991-08-11,27.6,15.2,22.599999999999998,66.91666666666667,18.875,0.0,6.6,199.875,0
1991-08-12,27.3,15.9,22.308333333333334,71.5,38.875,2.6,5.9,218.125,1
1991-08-13,27.6,17.1,23.05,70.45833333333333,20.125,0.5,8.2,210.0,0
1991-08-14,26.3,16.0,21.679166666666664,77.95833333333333,36.5,3.3,6.8,197.25,0
1991-08-15,27.5,15.3,21.979166666666668,71.79166666666667,32.625,0.0,6.6,209.29166666666666,1
1991-08-16,25.9,16.7,21.8,73.75,43.333333333333336,3.9,6.1,202.70833333333334,1
1991-08-17,26.5,16.2,21.745833333333334,77.20833333333333,38.916666666666664,2.3000000000000003,6.9,201.29166666666666,51
1991-08-18,28.0,15.3,22.366666666666664,70.70833333333333,17.125,0.6000000000000001,7.1,207.45833333333334,0
1991-08-19,23.8,15.6,20.295833333333334,78.04166666666667,38.541666666666664,4.5,8.2,190.875,0
1991-08-20,24.1,16.2,20.170833333333334,81.08333333333333,62.333333333333336,0.5,6.8,199.875,1
1991-08-21,25.0,15.9,20.633333333333333,81.875,69.66666666666667,4.5,6.6,222.95833333333334,2
1991-08-22,25.2,17.1,21.133333333333333,81.33333333333333,77.25,0.1,6.2,191.625,3
1991-08-23,25.0,18.0,21.599999999999998,81.29166666666667,62.708333333333336,6.9,6.0,212.04166666666666,51
1991-08-24,26.6,16.8,22.191666666666666,78.0,81.625,2.8,5.7,212.54166666666666,3
1991-08-25,28.6,15.8,22.95,70.83333333333333,61.875,2.1,5.8,209.16666666666666,3
1991-08-26,28.5,17.2,23.458333333333332,67.41666666666667,8.791666666666666,0.2,6.4,216.41666666666666,0
1991-08-27,28.8,16.7,23.204166666666666,70.41666666666667,14.791666666666666,1.5,7.7,205.875,0
1991-08-28,24.6,18.2,21.491666666666664,82.54166666666667,77.875,12.5,7.2,188.25,51
1991-08-29,22.1,17.7,19.854166666666668,88.70833333333333,88.29166666666667,5.5,6.5,96.04166666666667,51
1991-08-30,20.7,15.3,17.645833333333332,87.16666666666667,85.58333333333333,7.5,7.9,96.91666666666667,2
1991-08-31,23.0,13.7,18.779166666666665,79.25,44.875,0.6,7.9,172.08333333333334,1
1991-09-01,19.6,15.2,17.400000000000002,81.625,92.375,6.8,5.4,201.08333333333334,51
1991-09-02,21.0,15.7,18.066666666666666,78.0,69.16666666666667,0.0,6.9,209.75,2
1991-09-03,22.2,13.4,18.2,77.375,59.666666666666664,0.0,6.7,204.54166666666666,2
1991-09-04,23.5,12.3,18.400000000000002,74.91666666666667,19.791666666666668,0.0,7.2,206.375,0
1991-09-05,24.7,13.6,19.291666666666668,70.41666666666667,24.416666666666668,1.2,4.9,223.66666666666666,0
1991-09-06,25.8,13.8,20.05,68.95833333333333,21.0,0.0,10.0,215.0,0
1991-09-07,25.8,12.2,20.150000000000002,67.08333333333333,11.708333333333334,0.0,6.4,218.375,0
1991-09-08,20.3,14.7,17.841666666666665,86.125,73.16666666666667,4.0,7.6,157.75,51
1991-09-09,22.1,15.1,18.241666666666667,82.04166666666667,70.66666666666667,0.30000000000000004,7.2,141.25,3
1991-09-10,24.0,13.6,19.266666666666666,75.41666666666667,38.291666666666664,0.0,7.4,203.75,1
1991-09-11,22.9,15.1,19.379166666666666,79.45833333333333,66.0,3.6,5.6,191.29166666666666,2
1991-09-12,19.5,15.1,17.683333333333334,90.66666666666667,87.41666666666667,11.0,5.0,183.58333333333334,51
1991-09-13,18.6,15.3,16.675,96.79166666666667,98.66666666666667,23.0,6.1,188.75,51
1991-09-14,20.3,14.7,17.108333333333334,87.25,60.416666666666664,1.4000000000000001,6.9,211.66666666666666,51
1991-09-15,21.7,12.7,17.429166666666667,84.29166666666667,50.666666666666664,1.2999999999999998,7.1,222.125,1
1991-09-16,23.8,12.3,18.579166666666666,77.0,28.0,0.0,6.5,213.95833333333334,0
1991-09-17,25.8,12.9,19.375,76.625,50.083333333333336,0.0,8.7,227.41666666666666,2
1991-09-18,26.9,13.2,20.654166666666665,72.83333333333333,11.208333333333334,0.0,8.6,222.83333333333334,0
1991-09-19,23.3,16.6,19.929166666666667,82.83333333333333,43.458333333333336,0.8,7.9,197.79166666666666,2
