Date,Max Temperature (°C),Min Temperature (°C),Mean Temperature (°C),Avg Relative Humidity (%),Avg Cloud Cover (%),Total Precipitation (mm),Max Wind Speed (m/s),Avg Wind Direction (°),Weather Code
1997-02-14,-5.7,-12.0,-8.633333333333333,90.95833333333333,97.16666666666667,33.3,8.6,266.5,75
1997-02-15,-5.3,-12.5,-7.845833333333334,87.83333333333333,88.83333333333333,5.2,9.8,299.2916666666667,71
1997-02-16,-2.9,-15.0,-9.120833333333334,55.083333333333336,27.958333333333332,0.0,8.1,240.5,0
1997-02-17,-5.9,-14.9,-9.325000000000001,61.958333333333336,26.833333333333332,0.0,7.7,306.0,0
1997-02-18,-5.5,-17.0,-10.616666666666667,85.625,91.875,4.3,11.8,286.0833333333333,3
1997-02-19,-4.9,-13.4,-8.733333333333333,67.16666666666667,58.791666666666664,2.6999999999999997,11.0,296.9166666666667,0
1997-02-20,-4.0,-7.8,-6.0625,65.0,72.66666666666667,0.0,10.5,290.0833333333333,3
1997-02-21,-0.8,-9.3,-5.958333333333333,45.875,14.75,0.0,6.2,309.1666666666667,0
1997-02-22,1.8,-7.9,-4.7124999999999995,42.833333333333336,0.0,0.0,3.3,176.20833333333334,0
1997-02-23,0.6,-7.7,-4.933333333333334,44.25,67.33333333333333,0.0,4.6,146.08333333333334,3
1997-02-24,-1.8,-7.8,-5.458333333333333,77.41666666666667,70.29166666666667,0.7000000000000001,6.3,189.625,2
1997-02-25,-0.3,-6.9,-3.220833333333333,91.66666666666667,94.375,6.2,9.1,250.58333333333334,3
1997-02-26,-2.9,-8.3,-4.566666666666666,93.45833333333333,89.0,15.4,15.8,280.0416666666667,73
1997-02-27,-8.2,-11.1,-9.670833333333333,81.75,49.791666666666664,7.6000000000000005,12.9,296.375,0
1997-02-28,2.6,-10.1,-4.279166666666667,53.416666666666664,31.0,0.0,3.6,238.58333333333334,0
1997-03-01,2.1,-5.1,-2.5625,57.75,83.875,0.0,5.9,289.75,3
1997-03-02,2.4,-6.0,-2.8000000000000003,65.875,5.791666666666667,0.0,5.4,224.5,0
1997-03-03,2.4,-6.0,-2.3,62.75,79.45833333333333,0.0,5.6,314.5833333333333,3
1997-03-04,4.0,-3.7,-1.1458333333333333,51.833333333333336,53.625,0.0,2.1,250.375,1
1997-03-05,0.0,-5.4,-2.7416666666666667,71.20833333333333,66.625,0.0,8.7,270.0416666666667,3
1997-03-06,-3.8,-9.2,-6.691666666666666,81.33333333333333,52.666666666666664,0.0,7.6,239.70833333333334,0
1997-03-07,-2.0,-10.2,-6.283333333333334,83.75,31.958333333333332,0.0,7.2,106.41666666666667,0
1997-03-08,2.7,-12.4,-5.2,58.208333333333336,25.833333333333332,0.0,4.3,97.45833333333333,0
1997-03-09,0.9,-8.2,-3.9333333333333336,67.29166666666667,25.916666666666668,0.0,5.7,109.79166666666667,0
1997-03-10,3.6,-12.8,-4.5375000000000005,58.0,34.791666666666664,0.0,4.7,174.33333333333334,0
1997-03-11,4.0,-4.7,-0.975,46.333333333333336,6.708333333333333,0.0,8.9,113.45833333333333,0
1997-03-12,1.6,-10.0,-3.420833333333333,78.79166666666667,33.541666666666664,0.0,7.1,276.4583333333333,0
1997-03-13,1.7,-5.6,-2.4375,72.41666666666667,1.0416666666666667,0.0,7.1,304.5,0
1997-03-14,0.4,-7.8,-4.345833333333333,79.20833333333333,31.291666666666668,0.7000000000000001,8.8,241.125,0
1997-03-15,-1.2,-7.2,-4.783333333333333,81.625,46.916666666666664,0.4,7.4,329.3333333333333,0
1997-03-16,1.2,-10.0,-4.079166666666667,82.91666666666667,35.375,0.0,6.4,339.0,0
1997-03-17,1.5,-3.4,-1.5,74.58333333333333,11.0,0.0,7.4,323.8333333333333,0
1997-03-18,3.5,-4.0,-0.9874999999999999,61.875,18.541666666666668,0.2,8.9,294.625,0
1997-03-19,-4.9,-9.7,-7.925,89.41666666666667,86.66666666666667,17.4,11.1,290.9166666666667,73
1997-03-20,-5.2,-10.2,-8.158333333333333,83.79166666666667,77.375,1.6,8.9,310.0,3
1997-03-21,-3.4,-13.9,-8.008333333333333,70.29166666666667,24.75,0.0,8.2,285.875,0
1997-03-22,-1.3,-14.4,-7.0625,64.54166666666667,21.833333333333332,0.0,5.1,228.41666666666666,0
1997-03-23,-0.8,-10.6,-5.704166666666667,62.416666666666664,60.416666666666664,1.3,9.4,286.4583333333333,3
1997-03-24,-3.5,-9.4,-6.908333333333334,82.16666666666667,67.5,3.6999999999999997,7.9,277.3333333333333,2
1997-03-25,-3.0,-11.1,-7.0,84.25,70.70833333333333,0.1,7.1,243.04166666666666,2
1997-03-26,0.3,-12.7,-5.716666666666666,71.125,70.625,0.0,5.7,183.54166666666666,3
